@Begin
@Name of CHI:          Yiu Chun-li
%mor:   vf neg nn cl nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   <§Ú ·Q> [/] §Ú ·Q ªğ ¾Ç &a3.
%mor:   nnpr vt nnpr vt dir nn sfp.
*INV:   §A ·Q ªğ ¾Ç &a4 ?
%mor:   nnpr vt dir nn sfp.
*INV:   §A ´X ®É ªğ ¾Ç &a1 ?
%mor:   nnpr wh cl dir nn sfp.
*CHI:   ¤» ¤ë &lo1.
%mor:   q cl sfp.
*INV:   ­ø «Y ¤E ¤ë «§ ?
%mor:   neg vf q cl sfp.
*CHI:   ­ø «Y.
%mor:   neg vf.
*CHI:   «Y ¤E ¤ë &a3, <¤E ¤ë &a3> [>].
%mor:   vf q cl sfp q cl sfp.
*SIS:   «Y &a3, «Y &a3, <«Y &a3> [<].
%mor:   vf sfp vf sfp vf sfp.
*SIS:   «Y &lo1, Ê\, Ê\ ÅöÅö +...
%mor:   vf sfp nnpr nnpr adj.
*CHI:   0 [=! sings].
*SIS:   0 [=! sings].
*CHI:   &m2 -.
%mor:   ex.
*INV:   °õ µf Ê\ ¥ı ¦n ÉN ?
%mor:   vt prt nnpr advf adj neg.
*INV:   °õ µf Ê\ ¥ı.
%mor:   vt prt nnpr advf.
*SIS:   §Ú ÃÑ &ga3, §Ú ÃÑ &ga3, ­ø ¾p §A &la3.
%mor:   nnpr vt sfp nnpr vt sfp neg aux nnpr sfp.
%exp:   The investigator wants to put away the photo albums.
*SIS:   §Ú °õ, «Y «} ¥¼ Ú» ©O ¥» &a3 ?
%mor:   nnpr vt vf neg neg vt det cl sfp.
*INV:   Ú» §¹ ®Í &la3.
%mor:   vt vi prt sfp.
*SIS:   «Y «§ ?
%mor:   vf sfp.
*SIS:   «Y &a3, µ¥ §Ú +...
%mor:   vf sfp vt nnpr.
*CHI:   ­Ú §Ú Ú» &la1.
%mor:   prep nnpr vt sfp.
*SIS:   °÷ &la3.
%mor:   vi sfp.
*CHI:   ¦A Ú» &a1, ¦n ÉN &a3 ?
%mor:   advf vt sfp adj neg sfp.
*INV:   Ú» ¹L ®Í &lu3 &wo3.
%mor:   vt asp prt sfp sfp.
*CHI:   ¦A Ú» &a1.
%mor:   advf vt sfp.
*SIS:   &la4.
%mor:   ex.
*CHI:   §Ú ­n ¦A Ú» -:.
%mor:   nnpr vt advf vt.
*INV:   Ú» Ãä ¥» &a3 ?
%mor:   vt wh cl sfp.
*CHI:   Ú» õ ¥».
%mor:   vt det cl.
*SIS:   ©O ¥» Ú» ÷ &la3 ¥ş ³¡, ¥ş ³¡ ³£ Ú» ®Í &la3.
%mor:   det cl vt asp sfp q cl q cl advf vt prt sfp.
*INV:   ¥ş ³¡ Ú» ®Í &la3, «Y «} &a3 ?
%mor:   q cl vt prt sfp vf neg sfp.
*CHI:   ¦¨ ¤é ³£ ­ø ­Ú ¤H Ú» &ge2.
%mor:   q cl advf neg prep nn vt sfp.
*INV:   ¦n &la1, ­Ú ¤@ ¥» Ê\ Ú» &la1, ­Ú ©O ¥» Ê\ Ú» &la1.
%mor:   adj sfp prep q cl nnpr vt sfp prep det cl nnpr vt sfp.
*INV:   Ú» ©O ¥» ¦n ÉN ?
%mor:   vt det cl adj neg.
*SIS:   «u.
%mor:   ex.
*CHI:   ÉN ¤­ °A &ge2 ?
%mor:   neg q cl sfp.
*INV:   «§ ¤­ °A &a3 ?
%mor:   wh q cl sfp.
*CHI:   õ ø ª÷¹ô ¤­ °A &lo1.
%mor:   det cl nn q cl sfp.
*INV:   ©O «× &lo1.
%mor:   det cl sfp.
*CHI:   «x ?
%mor:   ex.
*INV:   ¼M, ¦n ­« &a3.
%mor:   ex advi adj sfp.
*SIS:   «Y &a3, ¦n ­« &a3, ±o ¥¼ &ga3 ?
%mor:   vf sfp advi adj sfp ctc neg sfp.
*INV:   «Y «} &a3 ?
%mor:   vf neg sfp.
*SIS:   §Ö ø &la1.
%mor:   adj com sfp.
@End

